feature_set,pca_dim,model_name,C,gamma,n_inner_genes,mean_accuracy,mean_balanced_accuracy,mean_roc_auc,mean_gof_f1,mean_average_precision,outer_target_gene
delta_site,16,rbf_svm,10.0,scale,6,0.6106494779898403,0.6780474155474155,0.73152109134252,0.5902376040307075,0.7938651385625982,SCN5A
wt_mut_site,32,logistic_regression,0.1,none,6,0.6710399540086214,0.6777974010116866,0.7041027094598523,0.6789682539682539,0.7893394710623274,SCN5A
wt_site,16,logistic_regression,10.0,none,6,0.6627633587327533,0.6771178556892843,0.728937728937729,0.6614131482552535,0.7955214178747205,SCN5A
wt_site,16,logistic_regression,1.0,none,6,0.6627633587327533,0.6771178556892843,0.7280637682423396,0.6614131482552535,0.7944657605690634,SCN5A
mutant_site,64,logistic_regression,0.01,none,6,0.6621913877003777,0.6770989592418163,0.7524543578115006,0.6769860753903307,0.7961491128431494,SCN5A
wt_site,128,logistic_regression,10.0,none,6,0.6783084847683605,0.6769147188790047,0.6966782225710797,0.6851521105811723,0.772572256506741,SCN5A
wt_mut_site,16,rbf_svm,10.0,0.1,6,0.5925202581072492,0.6765262515262515,0.840476553869411,0.5874017957351291,0.8211587861397542,SCN5A
wt_mut_site,128,rbf_svm,1.0,scale,6,0.668910565864889,0.6762907727193442,0.7690832315832316,0.7204059174718708,0.825955114987614,SCN5A
mutant_site,64,logistic_regression,1.0,none,6,0.652779113183661,0.676022225129368,0.7315603378103378,0.6613425110993761,0.7770899406734552,SCN5A
wt_site,16,rbf_svm,1.0,0.1,6,0.5871439140212277,0.67545424152567,0.8225242019884877,0.5681280525030524,0.8089391862697394,SCN5A
wt_site,16,linear_svm,0.1,none,6,0.6601109922599875,0.6749156927728356,0.7613233327519042,0.6809691712942487,0.815071649752555,SCN5A
wt_site,16,rbf_svm,10.0,0.1,6,0.5873119247739158,0.6741314902029187,0.8358461974533403,0.5734892302780233,0.8172827031182939,SCN5A
wt_site,128,rbf_svm,10.0,0.01,6,0.5850837165948218,0.6737535612535613,0.7740907901622188,0.555050505050505,0.7877845297278684,SCN5A
wt_mut_site,64,rbf_svm,10.0,0.01,6,0.5973637752458482,0.6737535612535613,0.7627925315425316,0.6099778573916504,0.7915602774634799,SCN5A
delta_site,64,logistic_regression,10.0,none,6,0.6573173231521988,0.6726005145648003,0.7668400052328623,0.654824997631903,0.8199949786665778,SCN5A
mutant_site,64,rbf_svm,10.0,0.01,6,0.6441013119027398,0.6720772283272284,0.7729693586836444,0.6824767824767825,0.7927616848052238,SCN5A
wt_mut_site,32,logistic_regression,10.0,none,6,0.6497824623816163,0.6709946799232513,0.697583435083435,0.667250233426704,0.7867267238864218,SCN5A
wt_site,32,rbf_svm,1.0,scale,6,0.6611667975364433,0.6703856328856329,0.7213489883132741,0.7007439770597665,0.7944043407602005,SCN5A
wt_mut_site,32,logistic_regression,1.0,none,6,0.6549907957149496,0.6703805453805454,0.6972999883714169,0.6695578231292517,0.7858210874434244,SCN5A
mutant_site,128,logistic_regression,0.1,none,6,0.6747481257578428,0.670140342461771,0.7596451828594685,0.6941181727946434,0.8386190470562321,SCN5A
wt_site,16,logistic_regression,0.01,none,6,0.6637203439738474,0.6700734781091923,0.7208504128146985,0.6740065330582571,0.7898356449977258,SCN5A
wt_site,128,rbf_svm,1.0,scale,6,0.6635342217788675,0.6698805163090876,0.7201367085295657,0.7165822557534721,0.7884430954219422,SCN5A
mutant_site,32,linear_svm,0.01,none,6,0.6563413918401358,0.6698281876853306,0.7265211640211641,0.6647208572208573,0.7931933442526877,SCN5A
wt_site,8,linear_svm,0.1,none,6,0.6559579634259037,0.6697333420547706,0.6848704866562009,0.653650492597861,0.7375161925387396,SCN5A
wt_site,8,linear_svm,1.0,none,6,0.6559579634259037,0.6697333420547706,0.6822722251293679,0.653650492597861,0.7291841560204285,SCN5A
wt_site,8,linear_svm,10.0,none,6,0.6559579634259037,0.6697333420547706,0.6822722251293679,0.653650492597861,0.7291841560204285,SCN5A
delta_site,32,rbf_svm,1.0,scale,6,0.6144865164067966,0.668830673294959,0.7741681929181929,0.5901438169803986,0.8074665498178099,SCN5A
wt_site,64,rbf_svm,1.0,0.1,6,0.5666466021932707,0.6683862433862434,0.7522657567300425,0.4932206682206682,0.7696460257795215,SCN5A
wt_site,64,rbf_svm,10.0,0.1,6,0.5666466021932707,0.6683862433862434,0.7522657567300425,0.4932206682206682,0.7696460257795215,SCN5A
wt_site,128,linear_svm,0.01,none,6,0.6388535006329824,0.6678295249723821,0.7387773271701844,0.6716649578491684,0.793692255494209,SCN5A
mutant_site,8,rbf_svm,1.0,0.01,6,0.6907684893621567,0.6668705302633874,0.7827133844990989,0.6850302980897259,0.7876270987320413,SCN5A
mutant_site,16,rbf_svm,1.0,0.1,6,0.5716869247739158,0.6668091168091168,0.7899747078318508,0.5376945851083782,0.7981972671065326,SCN5A
mutant_site,128,linear_svm,1.0,none,6,0.6595764125923433,0.6650862695505553,0.6977142566428282,0.6927097154651335,0.7649512056281993,SCN5A
mutant_site,128,linear_svm,10.0,none,6,0.6595764125923433,0.6650862695505553,0.6977142566428282,0.6927097154651335,0.7649512056281993,SCN5A
wt_site,128,rbf_svm,10.0,0.1,6,0.5611821213189536,0.6649848828420257,0.7218023213558928,0.49143813702637235,0.7379556849531217,SCN5A
wt_site,128,rbf_svm,1.0,0.1,6,0.5611821213189536,0.6649848828420257,0.7196655692191407,0.49143813702637235,0.7365427460401829,SCN5A
mutant_site,32,rbf_svm,1.0,0.01,6,0.661777912653772,0.6637482557125415,0.8063379411593697,0.6948008329911856,0.8239084271106302,SCN5A
wt_mut_site,32,linear_svm,0.1,none,6,0.6414177303174528,0.6632471364614222,0.6890829408686551,0.6698318928711086,0.7707987010770626,SCN5A
mutant_site,8,linear_svm,0.1,none,6,0.6631076430620323,0.6630349148206292,0.6926616373044944,0.6569945394888187,0.7417413564259828,SCN5A
delta_site,8,rbf_svm,10.0,0.01,6,0.6410694397705239,0.6627892610035467,0.7071730187801616,0.637399093900216,0.7536894995753656,SCN5A
mutant_site,128,linear_svm,0.1,none,6,0.653263281279212,0.6627053171696029,0.7006904471190185,0.6889671214321583,0.7673321580091517,SCN5A
wt_site,128,logistic_regression,0.01,none,6,0.6528795190135089,0.6625857608000465,0.7307899441828013,0.6613047571380904,0.7942110498528367,SCN5A
delta_site,32,linear_svm,1.0,none,6,0.6023934145794273,0.6623215739287168,0.6995755567184139,0.5980510392562822,0.795198519452998,SCN5A
mutant_site,8,logistic_regression,1.0,none,6,0.6461030853217528,0.662061384382813,0.712148235362521,0.6588224178560314,0.7592770022043508,SCN5A
wt_site,8,linear_svm,0.01,none,6,0.6505816193398822,0.6620003343217629,0.6790282138496423,0.6516809116809117,0.7372015671253219,SCN5A
wt_site,8,logistic_regression,10.0,none,6,0.6478493789027236,0.661300802372231,0.6887013779870923,0.6414082842654271,0.7413738923816308,SCN5A
wt_mut_site,32,rbf_svm,1.0,0.1,6,0.5870064506781191,0.661276455026455,0.8143845572417,0.5481613796831188,0.7977403088664535,SCN5A
mutant_site,64,logistic_regression,10.0,none,6,0.653883911163459,0.6608767224838653,0.6815069190069188,0.6757957570308167,0.7486459418886781,SCN5A
delta_site,32,linear_svm,0.1,none,6,0.591720600371777,0.6608570992499564,0.6942336763765335,0.5876682194616977,0.7894348115645372,SCN5A
wt_site,128,linear_svm,0.1,none,6,0.6476613370617866,0.6605976364904936,0.6976168672597244,0.6771637948108536,0.7783482919451608,SCN5A
mutant_site,8,logistic_regression,0.1,none,6,0.6573478705617786,0.6604413774056631,0.7131130443630443,0.6639911650781216,0.7607676470728907,SCN5A
delta_site,32,linear_svm,10.0,none,6,0.6052936657692739,0.6600540002325715,0.7041906506192221,0.6080977979269905,0.7941697943397442,SCN5A
delta_site,8,rbf_svm,1.0,0.01,6,0.6189734801745642,0.6600347403918833,0.6918930606430607,0.6041671793609779,0.7391695608007928,SCN5A
mutant_site,128,logistic_regression,1.0,none,6,0.6616280133433756,0.659100456421885,0.7363309640095355,0.6816769863169458,0.8110377665385077,SCN5A
wt_site,8,logistic_regression,0.01,none,6,0.6504729506861315,0.6587497819640676,0.6943466916681201,0.6495289444225615,0.7446904320552942,SCN5A
mutant_site,8,linear_svm,10.0,none,6,0.6555318854862747,0.6570825338682481,0.6929450840165127,0.6499398657674783,0.7419550316396579,SCN5A
mutant_site,8,linear_svm,1.0,none,6,0.6555318854862747,0.6570825338682481,0.692283708355137,0.6499398657674783,0.7415306489236086,SCN5A
wt_mut_site,32,rbf_svm,1.0,0.01,6,0.6144889368299601,0.6570679981394267,0.7772879237164951,0.612731764983353,0.7945634852320224,SCN5A
wt_mut_site,8,linear_svm,0.01,none,6,0.6478493789027236,0.6563786412000697,0.6752380225594511,0.64429578715293,0.7279226274314662,SCN5A
wt_site,32,rbf_svm,1.0,0.1,6,0.5560619247739158,0.6560236060236061,0.7900811820454677,0.48678695164202407,0.7928867080942584,SCN5A
wt_site,32,rbf_svm,10.0,0.1,6,0.5560619247739158,0.6560236060236061,0.7900811820454677,0.48678695164202407,0.7928867080942584,SCN5A
wt_site,128,logistic_regression,0.1,none,6,0.6571798598090903,0.6559770916913774,0.7225583609512182,0.6756857027530514,0.7923672843552811,SCN5A
wt_mut_site,32,rbf_svm,10.0,0.1,6,0.5718549355266039,0.6558201058201057,0.8143845572417,0.5731943177595351,0.7977403088664535,SCN5A
wt_site,128,logistic_regression,1.0,none,6,0.6569031804026516,0.6557318012675155,0.7136697627769056,0.6761607761607761,0.7903220842019093,SCN5A
wt_mut_site,64,logistic_regression,0.1,none,6,0.629609236868954,0.6553164428164427,0.6852277021919879,0.6496372908137614,0.7944558413918372,SCN5A
wt_site,128,rbf_svm,1.0,0.01,6,0.5635783402507358,0.6552350427350427,0.772259288330717,0.5252886002886002,0.7856296792177546,SCN5A
wt_mut_site,64,linear_svm,0.01,none,6,0.6213837208681207,0.6551783533926391,0.6944088319088318,0.6374492006253331,0.7902753064982694,SCN5A
mutant_site,128,rbf_svm,10.0,0.01,6,0.5816301065920976,0.6545991045991046,0.7675962265247979,0.6147113085518883,0.7809221790397317,SCN5A
wt_mut_site,8,linear_svm,0.1,none,6,0.6424730348167021,0.6535296383510669,0.6658453979882551,0.6385977814549243,0.720314906715132,SCN5A
wt_mut_site,8,linear_svm,1.0,none,6,0.6424730348167021,0.6535296383510669,0.6651840223268795,0.6385977814549243,0.7190803388138973,SCN5A
wt_mut_site,8,linear_svm,10.0,none,6,0.6424730348167021,0.6535296383510669,0.6651840223268795,0.6385977814549243,0.7190803388138973,SCN5A
mutant_site,128,logistic_regression,10.0,none,6,0.656251669257354,0.6526902000116286,0.719510582010582,0.6783578777346793,0.7959337234279622,SCN5A
wt_mut_site,128,rbf_svm,10.0,0.01,6,0.5557259032685394,0.6524623524623525,0.7506711872783302,0.5072482698044917,0.7696278056131955,SCN5A
wt_mut_site,128,rbf_svm,1.0,0.01,6,0.5557259032685394,0.6524623524623525,0.7500098116169545,0.5072482698044917,0.7692420031440598,SCN5A
wt_mut_site,16,rbf_svm,1.0,0.1,6,0.5535858318777409,0.6517719053433338,0.7877554654340369,0.4853038936372269,0.7859428869870865,SCN5A
mutant_site,32,rbf_svm,10.0,0.1,6,0.6078397840114524,0.6505418192918193,0.7651869294726437,0.6442138779095301,0.786188380073025,SCN5A
wt_site,8,logistic_regression,0.1,none,6,0.637432712236057,0.649396040467469,0.6907563666492238,0.6377452806024234,0.7434581841175213,SCN5A
wt_site,8,logistic_regression,1.0,none,6,0.637432712236057,0.649396040467469,0.6887013779870923,0.6377452806024234,0.7413738923816308,SCN5A
wt_site,32,linear_svm,1.0,none,6,0.6588092219124081,0.6493626082911798,0.6662967323681609,0.6846472264119323,0.7628648515831968,SCN5A
wt_site,32,linear_svm,10.0,none,6,0.6588092219124081,0.6493626082911798,0.6639782836211408,0.6846472264119323,0.7612504536503609,SCN5A
wt_mut_site,8,logistic_regression,0.1,none,6,0.6352127668808657,0.6491598348741205,0.6863956480027907,0.63755995005995,0.7314863078772222,SCN5A
wt_mut_site,8,logistic_regression,0.01,none,6,0.6478288470372685,0.6474736903308332,0.6910089249374963,0.653259041153778,0.7447749394589825,SCN5A
wt_site,32,logistic_regression,1.0,none,6,0.6323516597759723,0.6472760044188616,0.6456287429501716,0.6455361364403918,0.737270415832363,SCN5A
mutant_site,8,logistic_regression,10.0,none,6,0.627577834131906,0.6464718152218153,0.7124316820745392,0.6331232492997199,0.7593321168427988,SCN5A
mutant_site,16,rbf_svm,10.0,0.1,6,0.5664785914405824,0.6463064713064713,0.7843057735914879,0.5926458067262664,0.7814347274640975,SCN5A
mutant_site,8,linear_svm,0.01,none,6,0.6392755723549616,0.6456458224315367,0.6916266934124077,0.6391788348310088,0.7360446637729186,SCN5A
delta_site,16,logistic_regression,0.1,none,6,0.5920071283966049,0.6455880429094715,0.6204321472178614,0.5807507465472191,0.7238612538312846,SCN5A
wt_site,32,logistic_regression,10.0,none,6,0.6296194193388138,0.6455753241467527,0.6455778678992964,0.6442063492063492,0.7378755130259242,SCN5A
wt_site,32,logistic_regression,0.1,none,6,0.6327758180696441,0.6451828594685737,0.6461011541368684,0.6450610500610501,0.7381210763876208,SCN5A
delta_site,16,logistic_regression,1.0,none,6,0.5808504799448745,0.6441991540205826,0.6215659340659341,0.570640142021721,0.7242061471475764,SCN5A
delta_site,16,logistic_regression,10.0,none,6,0.5808504799448745,0.6441991540205826,0.6215659340659341,0.570640142021721,0.7242061471475764,SCN5A
mutant_site,32,rbf_svm,1.0,0.1,6,0.6024634399254309,0.6441315628815628,0.7491816384673528,0.6413519250475772,0.7847068985915436,SCN5A
wt_mut_site,8,logistic_regression,1.0,none,6,0.6270160455693904,0.644057794057794,0.6855453078667364,0.6330664860076625,0.7365789004698149,SCN5A
wt_mut_site,8,logistic_regression,10.0,none,6,0.6270160455693904,0.644057794057794,0.6849784144427001,0.6330664860076625,0.7364171214591657,SCN5A
wt_site,64,rbf_svm,10.0,scale,6,0.6503853146750423,0.6407316559102273,0.7473486830629689,0.6702658771624289,0.8149599640124524,SCN5A
wt_site,32,logistic_regression,0.01,none,6,0.6328639548579394,0.6399863364149078,0.6817485754985754,0.6535042049393335,0.7517598685068839,SCN5A
wt_site,32,linear_svm,0.01,none,6,0.6226461802050115,0.6390222542008256,0.7049334263619977,0.6515737874097007,0.7465718941588307,SCN5A
wt_site,64,rbf_svm,1.0,0.01,6,0.6214045865850467,0.6371031746031746,0.7608592796092797,0.6320831342570473,0.7903481368044156,SCN5A
delta_site,16,logistic_regression,0.01,none,6,0.5866307843105834,0.6357146491075062,0.6183698906913192,0.5694806011444381,0.7276386480266948,SCN5A
wt_site,128,linear_svm,1.0,none,6,0.6203570441324936,0.6325553084481657,0.6308306442235013,0.6424913293334346,0.7335904764532607,SCN5A
wt_site,128,linear_svm,10.0,none,6,0.6203570441324936,0.6325553084481657,0.622497310890168,0.6424913293334346,0.7300022217455745,SCN5A
delta_site,8,rbf_svm,1.0,0.1,6,0.6582463483326122,0.6319891418105704,0.6770789726146869,0.7241996485898925,0.7364840341221531,SCN5A
delta_site,32,rbf_svm,1.0,0.01,6,0.6471778366691773,0.6303822169893599,0.6648391621605907,0.687175678352149,0.7261181851745698,SCN5A
delta_site,8,rbf_svm,10.0,0.1,6,0.6497338035297449,0.6300660648874935,0.6770789726146869,0.7180496582293759,0.7364840341221531,SCN5A
wt_mut_site,64,linear_svm,0.1,none,6,0.6321446718640663,0.6298723763009477,0.664006264899122,0.6602158856469201,0.7763109154994927,SCN5A
wt_mut_site,8,rbf_svm,1.0,0.1,6,0.6149810338979429,0.6290918076632362,0.7819110122681551,0.5847398238202836,0.7808393831257097,SCN5A
delta_site,32,rbf_svm,10.0,0.01,6,0.6321841498004903,0.6287618466189895,0.6659584132798418,0.676767335286605,0.7288434786784936,SCN5A
mutant_site,64,rbf_svm,1.0,0.01,6,0.6232679785694064,0.6281618844118844,0.7589932554218267,0.6450549450549451,0.7866988627680417,SCN5A
delta_site,16,linear_svm,0.01,none,6,0.5620690812140442,0.6272395924181638,0.6097084132798418,0.5382159315339039,0.7272952746446077,SCN5A
delta_site,16,linear_svm,0.1,none,6,0.5590210172854938,0.6269372492586779,0.6023162683876969,0.5286011417660353,0.7214427480527407,SCN5A
wt_site,64,linear_svm,0.01,none,6,0.5925503047396226,0.6263947031804175,0.7106354293854293,0.6126531679341359,0.8050815591546002,SCN5A
delta_site,8,rbf_svm,10.0,scale,6,0.5679356027220913,0.6256762747834176,0.7490057561486133,0.532879630236834,0.7700992105034784,SCN5A
wt_mut_site,64,logistic_regression,1.0,none,6,0.6289677412677809,0.6226826414326414,0.6559087737659166,0.656547619047619,0.7704871831237226,SCN5A
mutant_site,64,rbf_svm,10.0,0.1,6,0.5416503914074644,0.6224954939240653,0.7236630763416477,0.5587242575905571,0.7456139374383421,SCN5A
delta_site,64,rbf_svm,10.0,0.01,6,0.6364168856732315,0.6209339932554219,0.6990748008605152,0.6903604497354497,0.7450998237902996,SCN5A
delta_site,64,rbf_svm,1.0,0.01,6,0.6364168856732315,0.6209339932554219,0.6971924239781382,0.68952912305273,0.7445010475665234,SCN5A
delta_site,16,linear_svm,1.0,none,6,0.5562887768483352,0.6199928048142334,0.6080985813128671,0.5225881907947125,0.7239880477965416,SCN5A
delta_site,16,linear_svm,10.0,none,6,0.5562887768483352,0.6199928048142334,0.6080985813128671,0.5225881907947125,0.7239880477965416,SCN5A
wt_mut_site,64,logistic_regression,0.01,none,6,0.6101368490564022,0.6183219227862086,0.7196712018140589,0.6349367752225147,0.8114947809099272,SCN5A
delta_site,128,rbf_svm,10.0,0.01,6,0.5748248782109835,0.6151847491133206,0.6862132246060817,0.6109003862362071,0.7277262219046778,SCN5A
wt_mut_site,64,linear_svm,10.0,none,6,0.6172003115501926,0.6150012355369499,0.6284518722018722,0.6543278001910235,0.750895533243992,SCN5A
delta_site,128,rbf_svm,1.0,0.01,6,0.6240673024534077,0.6141265480551195,0.6882482266410838,0.6463039344620941,0.7287382783991904,SCN5A
wt_site,64,rbf_svm,10.0,0.01,6,0.6054435650796703,0.6117165242165242,0.7501900546543404,0.6359191130930261,0.7855310844176575,SCN5A
delta_site,16,rbf_svm,1.0,scale,6,0.563616649707012,0.60816835281121,0.711376751555323,0.5530630083440253,0.7619080598230744,SCN5A
wt_mut_site,64,logistic_regression,10.0,none,6,0.6205535157230688,0.6061435257863829,0.6348330571544857,0.6506478381777282,0.7612200794963361,SCN5A
delta_site,16,rbf_svm,1.0,0.01,6,0.6088747235709822,0.6007478632478632,0.6629375254375255,0.6452191391873253,0.7190425666675454,SCN5A
delta_site,16,rbf_svm,10.0,0.1,6,0.5364539932642127,0.5990711669283098,0.6628357753357753,0.5347313329190547,0.7187490069798269,SCN5A
wt_mut_site,64,linear_svm,1.0,none,6,0.5950941694843731,0.5987313942671085,0.6315527065527066,0.6275294586173777,0.7486704847285114,SCN5A
wt_site,64,logistic_regression,0.01,none,6,0.5842531775982992,0.5973941072155359,0.6900673731030874,0.6049149702663964,0.7819788563044258,SCN5A
delta_site,8,rbf_svm,1.0,scale,6,0.5473685993996015,0.5960557299843013,0.6433633496133496,0.5234349236164119,0.7203134173317163,SCN5A
mutant_site,128,rbf_svm,10.0,0.1,6,0.5553322923844474,0.5954310570381999,0.753343944415373,0.6524798966851533,0.7561532724205065,SCN5A
delta_site,16,rbf_svm,10.0,0.01,6,0.5948178239294051,0.5937372812372813,0.6684138612710041,0.6284522051409795,0.7241889331850571,SCN5A
wt_site,8,rbf_svm,0.1,scale,6,0.5865552504153112,0.5934632827489971,0.728788010930868,0.6191993464052288,0.7688777003495307,SCN5A
mutant_site,16,rbf_svm,0.1,scale,6,0.5880250315155788,0.5927455811384382,0.7499941857084714,0.640083883982182,0.8107609021316075,SCN5A
wt_mut_site,16,rbf_svm,0.1,scale,6,0.5880250315155788,0.5927455811384382,0.7447885778242922,0.640083883982182,0.8047729363325025,SCN5A
delta_site,16,rbf_svm,1.0,0.1,6,0.5866332047337468,0.5926609105180534,0.6628357753357753,0.5852152663298175,0.7187490069798269,SCN5A
delta_site,16,rbf_svm,0.1,scale,6,0.5998805980214627,0.592465404965405,0.7166219693005407,0.5928423831246411,0.7464610363462191,SCN5A
wt_site,64,logistic_regression,10.0,none,6,0.6055701782499773,0.592424704924705,0.5734308680737252,0.6471416748787003,0.7120247424352212,SCN5A
mutant_site,32,rbf_svm,0.1,scale,6,0.5733368187426886,0.5916543112971685,0.7356674079888365,0.5516714766714766,0.8001807242667365,SCN5A
wt_site,16,rbf_svm,0.1,scale,6,0.5845426268234967,0.5887773271701843,0.7469206058491773,0.6248447204968944,0.8019826958253473,SCN5A
mutant_site,8,rbf_svm,0.1,scale,6,0.5978883393693679,0.5877144020001163,0.7345550613407758,0.6722121669180492,0.7811581916839726,SCN5A
wt_mut_site,64,rbf_svm,0.1,scale,6,0.564666445656993,0.586098755741613,0.7264710157567301,0.4806848977580685,0.7885356046252848,SCN5A
wt_mut_site,64,rbf_svm,1.0,0.1,6,0.6379256439327169,0.5840364992150706,0.751968501075644,0.7329499344027766,0.7541402014720613,SCN5A
wt_mut_site,32,rbf_svm,0.1,scale,6,0.5646562631871331,0.5839823536252108,0.7278108465608465,0.5601851851851852,0.7786993422281117,SCN5A
wt_site,64,linear_svm,1.0,none,6,0.587252081897772,0.5803971161114019,0.564040787255073,0.6287497905144964,0.6963140920641365,SCN5A
wt_mut_site,64,rbf_svm,10.0,0.1,6,0.6325492998466954,0.579406869585441,0.751968501075644,0.7284787657317929,0.7541402014720613,SCN5A
mutant_site,64,rbf_svm,1.0,0.1,6,0.6170923105993836,0.5787454939240654,0.7251511715797431,0.663261374427445,0.7464226194970243,SCN5A
delta_site,128,rbf_svm,1.0,0.1,6,0.5211820411946007,0.5787222367579511,0.6177662945520088,0.5546415661633053,0.6772371635941484,SCN5A
wt_site,32,rbf_svm,0.1,scale,6,0.5597839513591761,0.5784878481307053,0.7111220129077273,0.54838485101643,0.7577305805176082,SCN5A
delta_site,64,rbf_svm,10.0,0.1,6,0.4886795974018343,0.5776920169777312,0.6477938397581254,0.48996107329132305,0.7039326924482806,SCN5A
delta_site,32,rbf_svm,10.0,0.1,6,0.49104702164425856,0.5776920169777312,0.6384677161462876,0.5020189958755614,0.717941125750257,SCN5A
delta_site,32,rbf_svm,1.0,0.1,6,0.4886795974018343,0.5776920169777312,0.6384677161462876,0.48996107329132305,0.717941125750257,SCN5A
wt_site,64,logistic_regression,1.0,none,6,0.5895210199563056,0.577080426187569,0.5697169893598465,0.633334130238155,0.7215477702206213,SCN5A
wt_site,64,logistic_regression,0.1,none,6,0.5854071352071749,0.5762300860515146,0.6525641025641026,0.6204553237447975,0.7762229338333148,SCN5A
wt_site,64,linear_svm,0.1,none,6,0.5762839760641849,0.5752380225594511,0.5855336792836793,0.6175644616821088,0.7308845749486514,SCN5A
wt_mut_site,8,rbf_svm,0.1,scale,6,0.5758025622432682,0.574486888772603,0.7162891011105298,0.6290565213939827,0.7574885410102135,SCN5A
delta_site,64,rbf_svm,1.0,0.1,6,0.4833032533158128,0.5712817605674748,0.6494472789115646,0.487301498823238,0.7054677801675787,SCN5A
delta_site,128,rbf_svm,10.0,0.1,6,0.4833032533158128,0.5712817605674748,0.6177662945520088,0.487301498823238,0.6772371635941484,SCN5A
mutant_site,128,rbf_svm,1.0,0.1,6,0.6091517368288918,0.5710924326995755,0.753343944415373,0.6600184574152034,0.7555229758964902,SCN5A
wt_mut_site,128,rbf_svm,1.0,0.1,6,0.6247767368288918,0.5704310570381999,0.7241198616198616,0.7270719712772279,0.717608135797791,SCN5A
