threshold,accuracy,precision,recall,f1
0.338,0.6946280991735537,0.5585696670776819,0.9752421959095802,0.7103096824774598
0.339,0.6946280991735537,0.5585696670776819,0.9752421959095802,0.7103096824774598
0.34,0.6950413223140496,0.5589142504626774,0.9752421959095802,0.7105882352941176
0.341,0.6950413223140496,0.5589142504626774,0.9752421959095802,0.7105882352941176
0.342,0.6962809917355371,0.5599505562422744,0.9752421959095802,0.7114252061248527
0.343,0.6962809917355371,0.5599505562422744,0.9752421959095802,0.7114252061248527
0.34400000000000003,0.6962809917355371,0.5599505562422744,0.9752421959095802,0.7114252061248527
0.34500000000000003,0.6962809917355371,0.5599505562422744,0.9752421959095802,0.7114252061248527
0.34600000000000003,0.6962809917355371,0.5599505562422744,0.9752421959095802,0.7114252061248527
0.34700000000000003,0.697107438016529,0.5606435643564357,0.9752421959095802,0.7119842829076621
0.34800000000000003,0.6983471074380165,0.5616862988220707,0.9752421959095802,0.7128245476003147
0.34900000000000003,0.6987603305785124,0.5620347394540943,0.9752421959095802,0.7131050767414404
